購買會員代號,帳號,性別,年齡,星座,聯絡地區,訂閱電子報,交易次數,訂單時間,首購季節,服務名稱,首購服務,交易金額,供應商,回購,回購天數,回購日期,回購服務名稱,回購服務,回購金額,回購供應商,年齡組距,首購年份,回購預測
20032500006,email,未提供,0,未提供,新北市,0,1,2020/3/25,春,居家清潔四小時(苗栗以北),大掃除、居家清潔,1000,家必潔,0,,,,,,,未提供,2020,1
20032400078,FB,未提供,40,摩羯座,新竹縣,0,1,2020/3/25,春,水管清洗,水塔、水管,5000,家必潔,0,,,,,,,"(36.0, 42.0]",2020,1
20032400053,FB,女,26,牡羊座,台南市,0,1,2020/3/25,春,【棉被送洗】不限尺寸單件到府收送 (再升級洗黃斑+真空壓縮),送洗類,600,亮麗專,0,,,,,,,"(24.0, 30.0]",2020,1
20031800030,FB,未提供,0,未提供,新北市,0,1,2020/3/25,春,洗衣機清洗+醫療級消毒+紫外線殺菌(滾筒/直立),洗衣機清潔,1599,冠瑋專,0,,,,,,,未提供,2020,1
20032500013,email,未提供,38,摩羯座,新北市,0,1,2020/3/25,春,大掃除清潔服務(限桃園以北地區),大掃除、居家清潔,6000,家必潔,0,,,,,,,"(36.0, 42.0]",2020,1
20032500017,email,未提供,0,未提供,台北市,0,1,2020/3/25,春,專業機能窗簾清洗(抗菌除?、防水防污),窗簾清洗,500,台灣松,0,,,,,,,未提供,2020,0
20032400038,FB,未提供,33,水瓶座,台北市,0,1,2020/3/25,春,洗衣機清洗+醫療級消毒+紫外線殺菌(滾筒/直立),洗衣機清潔,3699,家必潔,0,,,,,,,"(30.0, 36.0]",2020,0
20032500018,email,未提供,38,金牛座,新北市,0,1,2020/3/25,春,分離/吊隱式冷氣清洗保養+醫療級消毒,冷氣清潔,1999,快速潔,0,,,,,,,"(36.0, 42.0]",2020,0
20032400054,FB,未提供,0,未提供,新北市,0,1,2020/3/25,春,冷氣清洗保養+高溫蒸氣殺菌處理,冷氣清潔,1799,家必潔,0,,,,,,,未提供,2020,0
20032200051,FB,未提供,38,雙子座,基隆市,0,2,2020/3/25,春,SPC礦石地板鋪設（防水卡扣式）,地板油漆,27000,說事實,0,,,,,,,"(36.0, 42.0]",2020,1
20032500025,email,未提供,0,未提供,台北市,0,1,2020/3/25,春,大掃除清潔服務(限桃園以北地區),大掃除、居家清潔,6000,家必潔,0,,,,,,,未提供,2020,1
20032500026,FB,未提供,36,獅子座,新北市,0,2,2020/3/25,春,布沙發清潔,沙發清潔,3000,綠力潔,0,,,,,,,"(30.0, 36.0]",2020,0
20032500028,email,未提供,0,未提供,新北市,0,1,2020/3/25,春,冷氣清洗保養+高溫蒸氣殺菌處理,冷氣清潔,4400,快速潔,0,,,,,,,未提供,2020,0
20032400040,FB,男,33,處女座,台北市,0,2,2020/3/25,春,耐磨仿木紋塑膠地板鋪設,地板油漆,500,米碩行,0,,,,,,,"(30.0, 36.0]",2020,1
20032400058,FB,未提供,0,未提供,台北市,0,1,2020/3/25,春,冷氣清洗保養+高溫蒸氣殺菌處理,冷氣清潔,7699,家必潔,0,,,,,,,未提供,2020,0
20031100026,email,男,38,獅子座,苗栗縣,0,1,2020/3/25,春,冷氣清洗保養+高溫蒸氣殺菌處理,冷氣清潔,3900,魏少華,0,,,,,,,"(36.0, 42.0]",2020,0
20032500040,email,未提供,44,天蠍座,桃園市,0,1,2020/3/25,春,分離/吊隱式冷氣清洗保養+醫療級消毒,冷氣清潔,4400,家必潔,0,,,,,,,"(42.0, 48.0]",2020,0
20020300049,email,未提供,54,獅子座,苗栗縣,0,1,2020/3/25,春,洗衣機清洗+醫療級消毒+紫外線殺菌(滾筒/直立),洗衣機清潔,1599,魏少華,0,,,,,,,"(48.0, 54.0]",2020,1
20032500016,FB,未提供,0,未提供,桃園市,0,1,2020/3/25,春,床墊精油清洗除污漬,床墊清洗,3400,三贏實,0,,,,,,,未提供,2020,0
18062300030,email,未提供,42,射手座,台北市,0,1,2020/3/25,春,分離/吊隱式冷氣清洗保養+醫療級消毒,冷氣清潔,6199,冠瑋專,0,,,,,,,"(36.0, 42.0]",2020,1
20032500050,email,未提供,0,未提供,台中市,0,1,2020/3/25,春,洗衣機清洗+醫療級消毒+紫外線殺菌(滾筒/直立),洗衣機清潔,1599,這對寶,0,,,,,,,未提供,2020,0
20032500055,email,未提供,39,摩羯座,桃園市,0,1,2020/3/25,春,洗衣機清洗+醫療級消毒+紫外線殺菌(滾筒/直立),洗衣機清潔,1599,家必潔,0,,,,,,,"(36.0, 42.0]",2020,1
20032500058,FB,未提供,0,射手座,台中市,0,2,2020/3/25,春,專業機能窗簾清洗(抗菌除?、防水防污),窗簾清洗,1200,台灣松,0,,,,,,,未提供,2020,0
20032500035,FB,未提供,38,牡羊座,台中市,0,1,2020/3/25,春,分離/吊隱式冷氣清洗保養+醫療級消毒,冷氣清潔,1999,這對寶,0,,,,,,,"(36.0, 42.0]",2020,1
20032500059,email,未提供,0,未提供,台北市,0,1,2020/3/25,春,分離/吊隱式冷氣清洗保養+醫療級消毒,冷氣清潔,1999,家必潔,0,,,,,,,未提供,2020,0
20032500060,email,未提供,49,摩羯座,台北市,0,1,2020/3/25,春,床墊精油清洗除污漬,床墊清洗,3200,三贏實,0,,,,,,,"(48.0, 54.0]",2020,0
20032500062,FB,未提供,0,未提供,桃園市,0,1,2020/3/25,春,床墊精油清洗除污漬,床墊清洗,2400,三贏實,0,,,,,,,未提供,2020,1
20032300053,FB,未提供,35,射手座,新北市,0,4,2020/3/25,春,大掃除清潔服務(限桃園以北地區),大掃除、居家清潔,6500,家必潔,1,2.0,2020/3/27,免洗防?機能窗簾訂製(含安裝),修繕安裝,500.0,台灣松阡科技織造有限公司,"(30.0, 36.0]",2020,0
19111800047,FB,男,0,未提供,未提供,0,1,2020/3/25,春,分離/吊隱式冷氣清洗保養+醫療級消毒,冷氣清潔,3900,家必潔,0,,,,,,,未提供,2020,0
20032300017,email,未提供,0,未提供,新北市,0,1,2020/3/25,春,分離/吊隱式冷氣清洗保養+醫療級消毒,冷氣清潔,3900,家必潔,0,,,,,,,未提供,2020,0
20032500070,email,男,38,天秤座,台北市,0,1,2020/3/25,春,分離/吊隱式冷氣清洗保養+醫療級消毒,冷氣清潔,5699,家必潔,0,,,,,,,"(36.0, 42.0]",2020,0
20032500002,FB,未提供,41,水瓶座,台南市,0,1,2020/3/25,春,分離/吊隱式冷氣清洗保養+醫療級消毒,冷氣清潔,1999,家必潔,0,,,,,,,"(36.0, 42.0]",2020,1
20032600001,email,未提供,0,未提供,新北市,0,1,2020/3/26,春,冷氣清洗保養+高溫蒸氣殺菌處理,冷氣清潔,5499,家必潔,0,,,,,,,未提供,2020,0
20032600007,email,未提供,43,獅子座,台北市,0,1,2020/3/26,春,分離/吊隱式冷氣清洗保養+醫療級消毒,冷氣清潔,1799,家必潔,0,,,,,,,"(42.0, 48.0]",2020,1
20032600010,FB,未提供,29,天蠍座,新北市,0,1,2020/3/26,春,床墊精油清洗除污漬,床墊清洗,2600,三贏實,0,,,,,,,"(24.0, 30.0]",2020,0
20032600012,phone,未提供,40,天蠍座,台中市,0,1,2020/3/26,春,冷氣清洗保養+高溫蒸氣殺菌處理,冷氣清潔,5699,采宏專,0,,,,,,,"(36.0, 42.0]",2020,1
20032600015,email,男,38,金牛座,桃園市,0,1,2020/3/26,春,廚房清潔(抽油煙機深度清潔)+牆面 、瓦斯爐、流理台面，洗手槽清潔,廚房清潔,2299,家必潔,0,,,,,,,"(36.0, 42.0]",2020,1
20032600017,FB,未提供,37,雙子座,台北市,0,1,2020/3/26,春,床墊精油清洗除污漬,床墊清洗,10497,三贏實,0,,,,,,,"(36.0, 42.0]",2020,1
20032500045,email,未提供,0,未提供,新北市,0,1,2020/3/26,春,冷氣清洗保養+高溫蒸氣殺菌處理,冷氣清潔,4900,快速潔,0,,,,,,,未提供,2020,1
20032600024,FB,未提供,33,天蠍座,台北市,0,1,2020/3/26,春,分離/吊隱式冷氣清洗保養+醫療級消毒,冷氣清潔,1999,家必潔,0,,,,,,,"(30.0, 36.0]",2020,0
20032600028,FB,男,43,巨蟹座,台中市,0,2,2020/3/26,春,冷氣清洗保養+高溫蒸氣殺菌處理,冷氣清潔,6699,采宏專,0,,,,,,,"(42.0, 48.0]",2020,0
20032600031,FB,未提供,37,雙子座,新北市,0,1,2020/3/26,春,洗衣機清洗+醫療級消毒+紫外線殺菌(滾筒/直立),洗衣機清潔,1599,快速潔,0,,,,,,,"(36.0, 42.0]",2020,1
20032600032,email,未提供,0,牡羊座,新北市,0,1,2020/3/26,春,冷氣清洗保養+高溫蒸氣殺菌處理,冷氣清潔,1799,家必潔,0,,,,,,,未提供,2020,0
20032600018,FB,未提供,40,雙魚座,台北市,0,1,2020/3/26,春,浴室精緻清潔+全室高溫蒸氣殺菌,浴室清潔,2999,三贏實,0,,,,,,,"(36.0, 42.0]",2020,0
20032500056,phone,未提供,29,金牛座,高雄市,0,1,2020/3/26,春,【棉被送洗】不限尺寸單件到府收送 (再升級洗黃斑+真空壓縮),送洗類,600,亮麗專,0,,,,,,,"(24.0, 30.0]",2020,1
20032600036,FB,未提供,37,獅子座,基隆市,0,1,2020/3/26,春,分離/吊隱式冷氣清洗保養+醫療級消毒,冷氣清潔,3900,家必潔,0,,,,,,,"(36.0, 42.0]",2020,0
20032600037,FB,未提供,0,未提供,台北市,0,1,2020/3/26,春,床墊精油清洗除污漬,床墊清洗,2200,三贏實,0,,,,,,,未提供,2020,0
20032600043,email,未提供,28,天蠍座,桃園市,0,1,2020/3/26,春,分離/吊隱式冷氣清洗保養+醫療級消毒,冷氣清潔,1799,家必潔,0,,,,,,,"(24.0, 30.0]",2020,0
20032600020,FB,未提供,0,未提供,台北市,0,1,2020/3/26,春,免洗防?機能窗簾訂製(含安裝),修繕安裝,5100,台灣松,0,,,,,,,未提供,2020,0
20032600047,email,未提供,26,摩羯座,台北市,0,1,2020/3/26,春,搬家服務(全自助/一般),搬家服務,550,小紅帽,0,,,,,,,"(24.0, 30.0]",2020,1
20032500032,email,男,35,牡羊座,新竹縣,0,1,2020/3/26,春,分離/吊隱式冷氣清洗保養+醫療級消毒,冷氣清潔,10799,鑫聲科,0,,,,,,,"(30.0, 36.0]",2020,1
20022900026,FB,未提供,0,未提供,新北市,0,1,2020/3/26,春,分離/吊隱式冷氣清洗保養+醫療級消毒,冷氣清潔,1999,快速潔,0,,,,,,,未提供,2020,0
20032600049,FB,未提供,0,未提供,新北市,0,1,2020/3/26,春,床墊精油清洗除污漬,床墊清洗,3699,三贏實,0,,,,,,,未提供,2020,0
20032600052,email,未提供,0,未提供,新北市,0,1,2020/3/26,春,洗衣機清洗+醫療級消毒+紫外線殺菌(滾筒/直立),洗衣機清潔,1599,快速潔,0,,,,,,,未提供,2020,0
20032600056,FB,未提供,0,未提供,新北市,0,1,2020/3/26,春,浴室精緻清潔+全室高溫蒸氣殺菌,浴室清潔,4199,三贏實,0,,,,,,,未提供,2020,0
20032600053,FB,未提供,0,未提供,屏東縣,0,2,2020/3/26,春,洗衣機清洗+醫療級消毒+紫外線殺菌(滾筒/直立),洗衣機清潔,3499,家必潔,0,,,,,,,未提供,2020,1
20032600061,FB,未提供,0,未提供,新竹市,0,1,2020/3/26,春,【棉被送洗】不限尺寸單件到府收送 (再升級洗黃斑+真空壓縮),送洗類,900,亮麗專,0,,,,,,,未提供,2020,0
20032600063,FB,女,26,雙魚座,嘉義縣,0,1,2020/3/26,春,【玩偶送洗】不限尺寸單件到府收送 ,送洗類,600,亮麗專,0,,,,,,,"(24.0, 30.0]",2020,1
20032500023,email,未提供,32,天蠍座,新北市,0,1,2020/3/26,春,分離/吊隱式冷氣清洗保養+醫療級消毒,冷氣清潔,1799,快速潔,0,,,,,,,"(30.0, 36.0]",2020,0
20031800032,FB,未提供,52,巨蟹座,新北市,0,1,2020/3/26,春,冷氣清洗保養+高溫蒸氣殺菌處理,冷氣清潔,1999,家必潔,0,,,,,,,"(48.0, 54.0]",2020,0
20032600064,email,未提供,34,巨蟹座,新北市,0,2,2020/3/26,春,分離/吊隱式冷氣清洗保養+醫療級消毒,冷氣清潔,1999,家必潔,1,1.0,2020/3/26,浴室精緻清潔+全室高溫蒸氣殺菌,浴室清潔,1600.0,台科精誠科技股份有限公司,"(30.0, 36.0]",2020,0
20031500007,email,未提供,49,天秤座,台北市,0,2,2020/3/26,春,洗衣機清洗+醫療級消毒+紫外線殺菌(滾筒/直立),洗衣機清潔,3499,快速潔,0,,,,,,,"(48.0, 54.0]",2020,0
20032600072,email,未提供,0,未提供,台南市,0,1,2020/3/26,春,分離/吊隱式冷氣清洗保養+醫療級消毒,冷氣清潔,1799,好家在,0,,,,,,,未提供,2020,1
20032600057,FB,未提供,38,處女座,新北市,0,1,2020/3/26,春,分離/吊隱式冷氣清洗保養+醫療級消毒,冷氣清潔,7899,家必潔,0,,,,,,,"(36.0, 42.0]",2020,1
20032700004,FB,未提供,0,未提供,桃園市,0,1,2020/3/27,春,分離/吊隱式冷氣清洗保養+醫療級消毒,冷氣清潔,3900,快速潔,0,,,,,,,未提供,2020,0
20032700008,FB,女,23,天蠍座,宜蘭縣,0,1,2020/3/27,春,分離/吊隱式冷氣清洗保養+醫療級消毒,冷氣清潔,1999,家必潔,0,,,,,,,"(18.0, 24.0]",2020,1
20032700017,FB,未提供,0,未提供,桃園市,0,1,2020/3/27,春,冷氣清洗保養+高溫蒸氣殺菌處理,冷氣清潔,2499,鑫聲科,0,,,,,,,未提供,2020,0
20032600058,email,女,41,牡羊座,新竹縣,0,1,2020/3/27,春,洗衣機清洗+醫療級消毒+紫外線殺菌(滾筒/直立),洗衣機清潔,1599,魏少華,0,,,,,,,"(36.0, 42.0]",2020,0
20032700026,email,女,37,雙魚座,新北市,0,1,2020/3/27,春,洗衣機清洗+醫療級消毒+紫外線殺菌(滾筒/直立),洗衣機清潔,1799,快速潔,0,,,,,,,"(36.0, 42.0]",2020,1
20032700030,email,男,54,巨蟹座,高雄市,0,2,2020/3/27,春,冷氣清洗保養+高溫蒸氣殺菌處理,冷氣清潔,6499,好家在,0,,,,,,,"(48.0, 54.0]",2020,1
19091100043,FB,未提供,49,雙子座,新北市,0,1,2020/3/27,春,【棉被送洗】不限尺寸單件到府收送 (再升級洗黃斑+真空壓縮),送洗類,1700,亮麗專,0,,,,,,,"(48.0, 54.0]",2020,0
20032700031,FB,未提供,29,雙魚座,台北市,0,1,2020/3/27,春,冷氣清洗保養+高溫蒸氣殺菌處理,冷氣清潔,1999,冠瑋專,0,,,,,,,"(24.0, 30.0]",2020,0
20032700024,FB,未提供,0,未提供,台中市,0,3,2020/3/27,春,洗衣機清洗+醫療級消毒+紫外線殺菌(滾筒/直立),洗衣機清潔,3499,家必潔,0,,,,,,,未提供,2020,1
20032700028,email,女,45,雙子座,台中市,0,1,2020/3/27,春,冷氣清洗保養+高溫蒸氣殺菌處理,冷氣清潔,1999,采宏專,0,,,,,,,"(42.0, 48.0]",2020,0
20032700029,email,未提供,40,處女座,台南市,0,1,2020/3/27,春,床墊精油清洗除污漬,床墊清洗,3499,家家淨,0,,,,,,,"(36.0, 42.0]",2020,0
20032400029,email,未提供,29,獅子座,新北市,0,1,2020/3/27,春,分離/吊隱式冷氣清洗保養+醫療級消毒,冷氣清潔,3700,冠瑋專,0,,,,,,,"(24.0, 30.0]",2020,0
20032600046,FB,女,0,未提供,新北市,0,1,2020/3/27,春,洗衣機清洗+醫療級消毒+紫外線殺菌(滾筒/直立),洗衣機清潔,1599,快速潔,0,,,,,,,未提供,2020,1
20032700033,FB,女,44,處女座,新北市,0,1,2020/3/27,春,床墊精油清洗除污漬,床墊清洗,3699,三贏實,0,,,,,,,"(42.0, 48.0]",2020,0
20032700035,phone,未提供,0,未提供,台中市,0,1,2020/3/27,春,【棉被送洗】不限尺寸單件到府收送 (再升級洗黃斑+真空壓縮),送洗類,600,亮麗專,0,,,,,,,未提供,2020,0
19080100004,email,未提供,35,雙子座,台中市,0,2,2020/3/27,春,冷氣清洗保養+高溫蒸氣殺菌處理,冷氣清潔,13600,采宏專,1,3.0,2020/3/29,水管清洗,水塔、水管,4050.0,家必潔有限公司,"(30.0, 36.0]",2020,1
20032700045,email,未提供,0,牡羊座,台北市,0,2,2020/3/27,春,居家清潔四小時(苗栗以北),大掃除、居家清潔,1200,家必潔,1,4.0,2020/3/31,浴室精緻清潔+全室高溫蒸氣殺菌,浴室清潔,3199.0,三贏實業,未提供,2020,0
20032700043,FB,未提供,44,摩羯座,台北市,0,1,2020/3/27,春,洗衣機清洗+醫療級消毒+紫外線殺菌(滾筒/直立),洗衣機清潔,1599,家必潔,0,,,,,,,"(42.0, 48.0]",2020,1
19120200033,FB,未提供,0,未提供,台北市,0,1,2020/3/27,春,分離/吊隱式冷氣清洗保養+醫療級消毒,冷氣清潔,7399,家必潔,0,,,,,,,未提供,2020,1
20032700050,FB,未提供,27,處女座,台北市,0,1,2020/3/27,春,床墊精油清洗除污漬,床墊清洗,3299,三贏實,0,,,,,,,"(24.0, 30.0]",2020,0
20032700041,FB,女,53,摩羯座,嘉義市,0,4,2020/3/27,春,床墊精油清洗除污漬,床墊清洗,7698,包美滿,1,4.0,2020/3/30,分離/吊隱式冷氣清洗保養+醫療級消毒,冷氣清潔,9999.0,家必潔有限公司,"(48.0, 54.0]",2020,1
20032700053,email,未提供,0,未提供,台北市,0,1,2020/3/27,春,分離/吊隱式冷氣清洗保養+醫療級消毒,冷氣清潔,1999,冠瑋專,0,,,,,,,未提供,2020,0
20032700040,FB,未提供,28,射手座,新北市,0,1,2020/3/27,春,分離/吊隱式冷氣清洗保養+醫療級消毒,冷氣清潔,5499,快速潔,0,,,,,,,"(24.0, 30.0]",2020,0
20032700051,FB,女,39,牡羊座,台北市,0,1,2020/3/27,春,布沙發清潔,沙發清潔,6500,綠力潔,0,,,,,,,"(36.0, 42.0]",2020,0
20032000045,phone,未提供,47,天秤座,台北市,0,1,2020/3/27,春,室內外地板防滑工程(台灣本島地區),地板油漆,11550,台科精,0,,,,,,,"(42.0, 48.0]",2020,0
20032700057,email,女,37,水瓶座,新北市,0,4,2020/3/27,春,窗型冷氣拆機清潔保養+消毒殺菌防霉,冷氣清潔,6400,快速潔,1,1.0,2020/3/27,分離/吊隱式冷氣清洗保養+醫療級消毒,冷氣清潔,1999.0,冠瑋專業清潔企業社,"(36.0, 42.0]",2020,1
20032600074,FB,未提供,0,未提供,基隆市,0,1,2020/3/27,春,床墊精油清洗除污漬,床墊清洗,3400,三贏實,0,,,,,,,未提供,2020,0
20032700062,FB,未提供,0,未提供,新北市,0,1,2020/3/27,春,洗衣機清洗+醫療級消毒+紫外線殺菌(滾筒/直立),洗衣機清潔,1599,冠瑋專,0,,,,,,,未提供,2020,1
20032700060,email,未提供,66,射手座,台北市,0,2,2020/3/27,春,專業整理師到府收納服務,收納服務,2200,墨妮整,0,,,,,,,"(60.0, 66.0]",2020,1
20032700064,email,未提供,29,射手座,高雄市,0,1,2020/3/27,春,洗衣機清洗+醫療級消毒+紫外線殺菌(滾筒/直立),洗衣機清潔,3499,好家在,0,,,,,,,"(24.0, 30.0]",2020,0
20032700065,email,未提供,0,水瓶座,新北市,0,1,2020/3/27,春,分離/吊隱式冷氣清洗保養+醫療級消毒,冷氣清潔,8899,家必潔,0,,,,,,,未提供,2020,0
20032700067,email,未提供,38,金牛座,桃園市,0,1,2020/3/27,春,專業整理師到府收納服務,收納服務,2800,墨妮整,0,,,,,,,"(36.0, 42.0]",2020,0
20032700069,email,未提供,0,未提供,台北市,0,1,2020/3/27,春,分離/吊隱式冷氣清洗保養+醫療級消毒,冷氣清潔,5499,家必潔,0,,,,,,,未提供,2020,0
20032700075,FB,未提供,56,天蠍座,台中市,0,1,2020/3/27,春,【棉被送洗】不限尺寸單件到府收送 (再升級洗黃斑+真空壓縮),送洗類,600,亮麗專,0,,,,,,,"(54.0, 60.0]",2020,0
20032700071,email,女,34,處女座,台中市,0,1,2020/3/27,春,冷氣清洗保養+高溫蒸氣殺菌處理,冷氣清潔,7399,采宏專,0,,,,,,,"(30.0, 36.0]",2020,1
20032700072,email,男,30,獅子座,台中市,0,1,2020/3/27,春,冷氣清洗保養+高溫蒸氣殺菌處理,冷氣清潔,13500,采宏專,0,,,,,,,"(24.0, 30.0]",2020,1
20032700078,FB,未提供,0,未提供,台中市,0,1,2020/3/27,春,冷氣清洗保養+高溫蒸氣殺菌處理,冷氣清潔,4900,采宏專,0,,,,,,,未提供,2020,1
20020200048,email,未提供,0,未提供,新北市,0,1,2020/3/27,春,窗型冷氣拆機清潔保養+消毒殺菌防霉,冷氣清潔,3200,快速潔,0,,,,,,,未提供,2020,1
20032700088,phone,女,41,天蠍座,新北市,0,1,2020/3/27,春,冷氣清洗保養+高溫蒸氣殺菌處理,冷氣清潔,7399,家必潔,0,,,,,,,"(36.0, 42.0]",2020,0
20032700092,phone,未提供,0,未提供,台南市,0,1,2020/3/27,春,分離/吊隱式冷氣清洗保養+醫療級消毒,冷氣清潔,3900,家必潔,0,,,,,,,未提供,2020,0
20032500039,email,未提供,28,巨蟹座,新北市,0,1,2020/3/27,春,分離/吊隱式冷氣清洗保養+醫療級消毒,冷氣清潔,1999,冠瑋專,0,,,,,,,"(24.0, 30.0]",2020,0
20032700096,FB,未提供,44,牡羊座,台中市,0,1,2020/3/27,春,分離/吊隱式冷氣清洗保養+醫療級消毒,冷氣清潔,4400,這對寶,0,,,,,,,"(42.0, 48.0]",2020,0
20032700003,email,未提供,25,水瓶座,台北市,0,1,2020/3/27,春,洗衣機清洗+醫療級消毒+紫外線殺菌(滾筒/直立),洗衣機清潔,1599,快速潔,0,,,,,,,"(24.0, 30.0]",2020,1
20032700100,FB,未提供,38,獅子座,基隆市,0,1,2020/3/27,春,床墊精油清洗除污漬,床墊清洗,3400,三贏實,0,,,,,,,"(36.0, 42.0]",2020,0
20032800001,phone,未提供,31,雙魚座,屏東縣,0,1,2020/3/28,春,分離/吊隱式冷氣清洗保養+醫療級消毒,冷氣清潔,1999,家必潔,0,,,,,,,"(30.0, 36.0]",2020,0
20032700086,FB,未提供,0,未提供,新北市,0,1,2020/3/28,春,分離/吊隱式冷氣清洗保養+醫療級消毒,冷氣清潔,5699,冠瑋專,0,,,,,,,未提供,2020,0
20032800004,email,男,40,天秤座,新北市,0,1,2020/3/28,春,冷氣清洗保養+高溫蒸氣殺菌處理,冷氣清潔,3700,家必潔,0,,,,,,,"(36.0, 42.0]",2020,0
20021900003,email,男,60,射手座,彰化縣,0,1,2020/3/28,春,分離/吊隱式冷氣清洗保養+醫療級消毒,冷氣清潔,1999,采宏專,0,,,,,,,"(54.0, 60.0]",2020,0
20032600022,email,未提供,0,未提供,台中市,0,1,2020/3/28,春,冷氣清洗保養+高溫蒸氣殺菌處理,冷氣清潔,1799,采宏專,0,,,,,,,未提供,2020,1
20032600019,FB,未提供,0,未提供,台中市,0,1,2020/3/28,春,分離/吊隱式冷氣清洗保養+醫療級消毒,冷氣清潔,1799,采宏專,0,,,,,,,未提供,2020,1
20032700049,email,未提供,0,未提供,台北市,0,1,2020/3/28,春,SPC礦石地板鋪設（防水卡扣式）,地板油漆,12120,說事實,0,,,,,,,未提供,2020,1
20032800012,FB,未提供,35,摩羯座,台北市,0,1,2020/3/28,春,冷氣清洗保養+高溫蒸氣殺菌處理,冷氣清潔,5699,冠瑋專,0,,,,,,,"(30.0, 36.0]",2020,0
20032800013,FB,未提供,45,雙魚座,新竹縣,0,2,2020/3/28,春,分離/吊隱式冷氣清洗保養+醫療級消毒,冷氣清潔,1999,魏少華,0,,,,,,,"(42.0, 48.0]",2020,0
19120300025,FB,女,39,金牛座,桃園市,0,1,2020/3/28,春,洗衣機清洗+醫療級消毒+紫外線殺菌(滾筒/直立),洗衣機清潔,1599,家必潔,0,,,,,,,"(36.0, 42.0]",2020,0
20032800018,FB,未提供,0,未提供,台北市,0,1,2020/3/28,春,冷氣清洗保養+高溫蒸氣殺菌處理,冷氣清潔,1999,冠瑋專,0,,,,,,,未提供,2020,0
20032800002,FB,未提供,35,天秤座,桃園市,0,1,2020/3/28,春,分離/吊隱式冷氣清洗保養+醫療級消毒,冷氣清潔,1999,鑫聲科,0,,,,,,,"(30.0, 36.0]",2020,0
20032700036,email,未提供,0,未提供,未提供,1,1,2020/3/28,春,冷氣清洗保養+高溫蒸氣殺菌處理,冷氣清潔,4900,快速潔,0,,,,,,,未提供,2020,1
20032800020,FB,未提供,41,金牛座,新北市,0,1,2020/3/28,春,冷氣清洗保養+高溫蒸氣殺菌處理,冷氣清潔,6699,家必潔,0,,,,,,,"(36.0, 42.0]",2020,1
20032800022,email,未提供,0,未提供,台北市,0,1,2020/3/28,春,水管清洗,水塔、水管,4200,家必潔,0,,,,,,,未提供,2020,0
20032800023,email,未提供,30,處女座,新北市,0,1,2020/3/28,春,冷氣清洗保養+高溫蒸氣殺菌處理,冷氣清潔,1799,冠瑋專,0,,,,,,,"(24.0, 30.0]",2020,1
20032800026,email,未提供,0,未提供,台北市,0,1,2020/3/28,春,分離/吊隱式冷氣清洗保養+醫療級消毒,冷氣清潔,1799,冠瑋專,0,,,,,,,未提供,2020,1
20032800028,FB,未提供,24,處女座,新北市,0,1,2020/3/28,春,液晶電視-壁掛安裝施工服務(含壁掛架),修繕安裝,1800,中樂電,0,,,,,,,"(18.0, 24.0]",2020,0
20032800029,email,未提供,0,未提供,桃園市,0,1,2020/3/28,春,分離/吊隱式冷氣清洗保養+醫療級消毒,冷氣清潔,1999,家必潔,0,,,,,,,未提供,2020,0
20032800035,FB,未提供,31,獅子座,台中市,0,1,2020/3/28,春,分離/吊隱式冷氣清洗保養+醫療級消毒,冷氣清潔,1999,這對寶,0,,,,,,,"(30.0, 36.0]",2020,0
20032800043,FB,未提供,0,未提供,台中市,0,1,2020/3/28,春,【棉被送洗】不限尺寸單件到府收送 (再升級洗黃斑+真空壓縮),送洗類,600,亮麗專,0,,,,,,,未提供,2020,1
20032800045,email,未提供,0,牡羊座,台北市,0,2,2020/3/28,春,居家清潔四小時(苗栗以北),大掃除、居家清潔,1800,家必潔,1,4.0,2020/4/1,床墊精油清洗除污漬,床墊清洗,4398.0,三贏實業,未提供,2020,1
20032800053,email,未提供,43,雙魚座,台中市,0,1,2020/3/28,春,洗衣機清洗+醫療級消毒+紫外線殺菌(滾筒/直立),洗衣機清潔,1599,這對寶,0,,,,,,,"(42.0, 48.0]",2020,1
20032000026,FB,女,41,處女座,新北市,0,1,2020/3/28,春,【棉被送洗】不限尺寸單件到府收送 (再升級洗黃斑+真空壓縮),送洗類,1800,亮麗專,0,,,,,,,"(36.0, 42.0]",2020,1
20032500042,FB,未提供,31,雙魚座,桃園市,0,1,2020/3/29,春,洗衣機清洗+醫療級消毒+紫外線殺菌(滾筒/直立),洗衣機清潔,3499,家必潔,0,,,,,,,"(30.0, 36.0]",2020,1
20032900007,email,未提供,0,未提供,苗栗縣,0,1,2020/3/29,春,水管清洗,水塔、水管,8480,家必潔,0,,,,,,,未提供,2020,0
20032900011,email,男,46,天蠍座,桃園市,0,1,2020/3/29,春,冷氣清洗保養+高溫蒸氣殺菌處理,冷氣清潔,8199,鑫聲科,0,,,,,,,"(42.0, 48.0]",2020,1
20032900019,FB,未提供,30,摩羯座,苗栗縣,0,1,2020/3/29,春,【棉被送洗】不限尺寸單件到府收送 (再升級洗黃斑+真空壓縮),送洗類,600,亮麗專,0,,,,,,,"(24.0, 30.0]",2020,1
20021600055,FB,未提供,0,未提供,台北市,0,1,2020/3/29,春,【玩偶送洗】不限尺寸單件到府收送 ,送洗類,1000,亮麗專,0,,,,,,,未提供,2020,1
